id,code,label
C18626313,C10055,Litigation
C18626314,C10055,Litigation
C18626315,C10055,Litigation
C18626316,C10055,Litigation
C18626316,C10036,Farming
C18626317,C10055,Litigation
C18626318,C10055,Litigation
C18626318,C10036,Farming
C18626319,C10055,Litigation
C18626320,C10055,Litigation
C18626321,C10055,Litigation
C18626322,C10055,Litigation
C18626323,C10055,Litigation
C18626324,C10055,Litigation
C18626325,C10055,Litigation
C18626326,C10055,Litigation
C18626327,C10055,Litigation
C18626328,C10055,Litigation
C18626329,C10055,Litigation
C18626330,C10055,Litigation
C18626331,C10055,Litigation
C18626332,C10055,Litigation
C18626333,C10039,Food and drink
C18626333,C10055,Litigation
C18626334,C10055,Litigation
C18626335,C10055,Litigation
C18626336,C10055,Litigation
C18626337,C10055,Litigation
C18626337,C10056,Manors
C18626338,C10059,Marriage and divorce
C18626338,C10055,Litigation
C18626339,C10055,Litigation
C18626340,C10055,Litigation
C18626341,C10055,Litigation
C18626342,C10055,Litigation
C18626342,C10056,Manors
C18626343,C10055,Litigation
C18626344,C10055,Litigation
C18626344,C10056,Manors
C18626345,C10055,Litigation
C18626346,C10055,Litigation
C18626347,C10055,Litigation
C18626348,C10055,Litigation
C18626349,C10055,Litigation
C18626350,C10055,Litigation
C18626351,C10023,Crime
C18626351,C10055,Litigation
C18626352,C10055,Litigation
C18626353,C10055,Litigation
C18626354,C10055,Litigation
C18626355,C10055,Litigation
C18626356,C10055,Litigation
C18626357,C10055,Litigation
C18626358,C10055,Litigation
C18626359,C10055,Litigation
C18626360,C10055,Litigation
C18626361,C10055,Litigation
C18626361,C10025,Debt
C18626362,C10055,Litigation
C18626363,C10055,Litigation
C18626364,C10055,Litigation
C18626365,C10055,Litigation
C18626366,C10055,Litigation
C18626367,C10055,Litigation
C18626368,C10055,Litigation
C18626369,C10055,Litigation
C18626370,C10055,Litigation
C18626371,C10055,Litigation
C18626372,C10059,Marriage and divorce
C18626372,C10055,Litigation
C18626373,C10055,Litigation
C18626374,C10055,Litigation
C18626375,C10055,Litigation
C18626376,C10055,Litigation
C18626376,C10056,Manors
C18626376,C10116,Wills and probate
C18626377,C10055,Litigation
C18626377,C10108,Trade and commerce
C18626378,C10055,Litigation
C18626379,C10055,Litigation
C18626380,C10055,Litigation
C18626381,C10055,Litigation
C18626382,C10055,Litigation
C18626383,C10055,Litigation
C18626384,C10055,Litigation
C18626385,C10055,Litigation
C18626385,C10056,Manors
C18626386,C10055,Litigation
C18626387,C10055,Litigation
C18626388,C10055,Litigation
C18626389,C10055,Litigation
C18626389,C10025,Debt
C18626390,C10055,Litigation
C18626391,C10055,Litigation
C18626392,C10055,Litigation
C18626394,C10055,Litigation
C18626395,C10055,Litigation
C18626396,C10055,Litigation
C18626397,C10055,Litigation
C18626398,C10055,Litigation
C18626399,C10055,Litigation
C18626399,C10108,Trade and commerce
C18626400,C10039,Food and drink
C18626400,C10055,Litigation
C18626400,C10108,Trade and commerce
C18626401,C10055,Litigation
C18626402,C10055,Litigation
C18626403,C10055,Litigation
C18626403,C10025,Debt
C18626404,C10055,Litigation
C18626405,C10055,Litigation
C18626406,C10055,Litigation
C18626406,C10056,Manors
C18626407,C10055,Litigation
C18626408,C10059,Marriage and divorce
C18626408,C10055,Litigation
C18626409,C10055,Litigation
C18626409,C10116,Wills and probate
C18626410,C10055,Litigation
C18626411,C10055,Litigation
C18626411,C10056,Manors
C18626412,C10055,Litigation
C18626412,C10116,Wills and probate
C18626413,C10055,Litigation
C18626414,C10055,Litigation
C18626415,C10055,Litigation
C18626416,C10055,Litigation
C18626417,C10055,Litigation
C18626417,C10014,Coal
C18626418,C10055,Litigation
C18626419,C10055,Litigation
C18626420,C10055,Litigation
C18626421,C10055,Litigation
C18626422,C10055,Litigation
C18626423,C10055,Litigation
C18627144,C10055,Litigation
C18627145,C10055,Litigation
C18627146,C10055,Litigation
C18627147,C10055,Litigation
C18627147,C10056,Manors
C18627148,C10055,Litigation
C18627149,C10055,Litigation
C18627150,C10055,Litigation
C18627151,C10055,Litigation
C18627152,C10055,Litigation
C18627153,C10055,Litigation
C18627154,C10055,Litigation
C18627155,C10055,Litigation
C18627156,C10055,Litigation
C18627157,C10055,Litigation
C18627158,C10055,Litigation
C18627158,C10025,Debt
C18627159,C10055,Litigation
C18627159,C10071,Nationality
C18627160,C10055,Litigation
C18627161,C10055,Litigation
C18627162,C10055,Litigation
C18627163,C10055,Litigation
C18627164,C10055,Litigation
C18627165,C10093,Religions
C18627165,C10055,Litigation
C18627166,C10055,Litigation
C18627166,C10056,Manors
C18627167,C10055,Litigation
C18627168,C10055,Litigation
C18627169,C10055,Litigation
C18627170,C10055,Litigation
C18627171,C10055,Litigation
C18627172,C10055,Litigation
C18627173,C10055,Litigation
C18627174,C10055,Litigation
C18627175,C10055,Litigation
C18627176,C10055,Litigation
C18627177,C10055,Litigation
C18627178,C10055,Litigation
C18627179,C10055,Litigation
C18627180,C10055,Litigation
C18627181,C10055,Litigation
C18627181,C10056,Manors
C18627182,C10055,Litigation
C18627183,C10055,Litigation
C18627184,C10055,Litigation
C18627184,C10056,Manors
C18627185,C10131,Europe and Russia
C18627185,C10055,Litigation
C18627186,C10055,Litigation
C18627186,C10116,Wills and probate
C18627187,C10055,Litigation
C18627187,C10107,Tithes
C18627188,C10055,Litigation
C18627189,C10055,Litigation
C18627190,C10055,Litigation
C18627190,C10056,Manors
C18627191,C10055,Litigation
C18627192,C10055,Litigation
C18627193,C10055,Litigation
C18627194,C10055,Litigation
C18627195,C10055,Litigation
C18627196,C10055,Litigation
C18627197,C10055,Litigation
C18627198,C10055,Litigation
C18627198,C10056,Manors
C18627199,C10055,Litigation
C18627199,C10077,Pay and pensions
C18627200,C10055,Litigation
C18627201,C10055,Litigation
C18627202,C10055,Litigation
C18627203,C10055,Litigation
C18627203,C10025,Debt
C18627204,C10055,Litigation
C18627205,C10055,Litigation
C18627206,C10055,Litigation
C18627207,C10055,Litigation
C18627208,C10055,Litigation
C18627209,C10055,Litigation
C18627209,C10036,Farming
C18627210,C10055,Litigation
C18627211,C10055,Litigation
C18627212,C10055,Litigation
C18627213,C10055,Litigation
C18627214,C10055,Litigation
C18627214,C10056,Manors
C18627215,C10055,Litigation
C18627216,C10055,Litigation
C18627216,C10107,Tithes
C18627216,C10036,Farming
C18627217,C10055,Litigation
C18627219,C10055,Litigation
C18627220,C10055,Litigation
C18627220,C10107,Tithes
C18627220,C10077,Pay and pensions
C18627221,C10055,Litigation
C18627221,C10056,Manors
C18627222,C10055,Litigation
C18627223,C10055,Litigation
C18627224,C10055,Litigation
C18627224,C10056,Manors
C18627225,C10055,Litigation
C18627226,C10055,Litigation
C18627226,C10036,Farming
C18627227,C10055,Litigation
C18627227,C10107,Tithes
C18627228,C10055,Litigation
C18627228,C10108,Trade and commerce
C18627229,C10055,Litigation
C18627230,C10055,Litigation
C18627231,C10055,Litigation
C18627232,C10131,Europe and Russia
C18627232,C10055,Litigation
C18627233,C10055,Litigation
C18627234,C10055,Litigation
C18627235,C10055,Litigation
C18627235,C10025,Debt
C18627236,C10055,Litigation
C18627237,C10055,Litigation
C18627237,C10025,Debt
C18627238,C10055,Litigation
C18627238,C10056,Manors
C18627239,C10055,Litigation
C18627240,C10055,Litigation
C18627241,C10055,Litigation
C18627241,C10132,Ireland
C18627242,C10055,Litigation
C18627243,C10055,Litigation
C18627243,C10101,Sewerage
C18627244,C10055,Litigation
C18627245,C10055,Litigation
C18627246,C10055,Litigation
C18627247,C10093,Religions
C18627247,C10055,Litigation
C18627248,C10055,Litigation
C18627249,C10055,Litigation
C18627250,C10055,Litigation
C18627251,C10055,Litigation
C18627252,C10055,Litigation
C18627253,C10055,Litigation
C18627254,C10055,Litigation
C18627255,C10055,Litigation
C18627256,C10055,Litigation
C18627257,C10055,Litigation
C18627258,C10055,Litigation
C18627259,C10055,Litigation
C18627260,C10055,Litigation
C18627261,C10055,Litigation
C18627261,C10056,Manors
C18627262,C10055,Litigation
C18627262,C10056,Manors
C18627263,C10055,Litigation
C18627264,C10055,Litigation
C18627264,C10036,Farming
C18627265,C10055,Litigation
C18627266,C10055,Litigation
C18627267,C10055,Litigation
C18627268,C10055,Litigation
C18627269,C10055,Litigation
C18627270,C10055,Litigation
C18627271,C10055,Litigation
C18627272,C10055,Litigation
C18627273,C10055,Litigation
C18627274,C10055,Litigation
C18627275,C10055,Litigation
C18627276,C10055,Litigation
C18627277,C10055,Litigation
C18627278,C10055,Litigation
C18627279,C10055,Litigation
C18627280,C10055,Litigation
C18627281,C10055,Litigation
C18627282,C10055,Litigation
C18627283,C10055,Litigation
C18627284,C10055,Litigation
C18627285,C10055,Litigation
C18627286,C10055,Litigation
C18627287,C10055,Litigation
C18627288,C10055,Litigation
C18627289,C10055,Litigation
C18627289,C10025,Debt
C18627290,C10055,Litigation
C18627290,C10056,Manors
C18627291,C10055,Litigation
C18627292,C10055,Litigation
C18627293,C10055,Litigation
C18627294,C10055,Litigation
C18627295,C10055,Litigation
C18627296,C10055,Litigation
C18627296,C10056,Manors
C18627297,C10055,Litigation
C18627298,C10055,Litigation
C18627298,C10056,Manors
C18627299,C10055,Litigation
C18627300,C10055,Litigation
C18627301,C10055,Litigation
C18627302,C10055,Litigation
C18627303,C10055,Litigation
C18627304,C10055,Litigation
C18627305,C10055,Litigation
C18627305,C10025,Debt
C18627306,C10055,Litigation
C18627307,C10055,Litigation
C18627308,C10055,Litigation
C18627309,C10055,Litigation
C18627309,C10107,Tithes
C18627310,C10055,Litigation
C18627311,C10055,Litigation
C18627311,C10025,Debt
C18627311,C10007,Banking
C18627311,C10022,Conveyancing
C18627312,C10055,Litigation
C18627313,C10055,Litigation
C18627314,C10055,Litigation
C18627314,C10025,Debt
C18627315,C10055,Litigation
C18627316,C10055,Litigation
C18627317,C10055,Litigation
C18627318,C10055,Litigation
C18627319,C10055,Litigation
C18627320,C10055,Litigation
C18627321,C10055,Litigation
C18627322,C10055,Litigation
C18627323,C10055,Litigation
C18627324,C10055,Litigation
C18627325,C10055,Litigation
C18627326,C10055,Litigation
C18627327,C10055,Litigation
C18627328,C10055,Litigation
C18627329,C10055,Litigation
C18627330,C10055,Litigation
C18627331,C10055,Litigation
C18627332,C10055,Litigation
C18627333,C10055,Litigation
C18627334,C10055,Litigation
C18627335,C10055,Litigation
C18627336,C10055,Litigation
C18627337,C10055,Litigation
C18627338,C10055,Litigation
C18627339,C10055,Litigation
C18627340,C10055,Litigation
C18627341,C10055,Litigation
C18627341,C10107,Tithes
C18627342,C10055,Litigation
C18627342,C10056,Manors
C18627343,C10055,Litigation
C18627344,C10055,Litigation
C18627345,C10055,Litigation
C18627346,C10055,Litigation
C18627347,C10055,Litigation
C18627347,C10108,Trade and commerce
C18627348,C10055,Litigation
C18627349,C10055,Litigation
C18627350,C10055,Litigation
C18627351,C10055,Litigation
C18627352,C10055,Litigation
C18627353,C10055,Litigation
C18627354,C10055,Litigation
C18627355,C10055,Litigation
C18627355,C10025,Debt
C18627356,C10055,Litigation
C18627356,C10033,Education
C18627357,C10055,Litigation
C18627358,C10055,Litigation
C18627359,C10055,Litigation
C18627360,C10055,Litigation
C18627361,C10055,Litigation
C18627362,C10055,Litigation
C18627363,C10055,Litigation
C18627363,C10056,Manors
C18627364,C10055,Litigation
C18627365,C10055,Litigation
C18627366,C10055,Litigation
C18627367,C10055,Litigation
C18627368,C10055,Litigation
C18627369,C10055,Litigation
C18627370,C10055,Litigation
C18627371,C10055,Litigation
C18627372,C10055,Litigation
C18627373,C10055,Litigation
C18627374,C10055,Litigation
C18627375,C10055,Litigation
C18627376,C10055,Litigation
C18627377,C10055,Litigation
C18627377,C10108,Trade and commerce
C18627378,C10055,Litigation
C18627378,C10107,Tithes
C18627379,C10055,Litigation
C18627379,C10085,Prisons
C18627380,C10055,Litigation
C18627381,C10055,Litigation
C18627382,C10055,Litigation
C18627383,C10055,Litigation
C18627384,C10055,Litigation
C18627384,C10077,Pay and pensions
C18627385,C10055,Litigation
C18627386,C10055,Litigation
C18627387,C10055,Litigation
C18627388,C10055,Litigation
C18627389,C10055,Litigation
C18627390,C10055,Litigation
C18627391,C10055,Litigation
C18627392,C10055,Litigation
C18627393,C10055,Litigation
C18627394,C10055,Litigation
C18627395,C10055,Litigation
C18627396,C10055,Litigation
C18627397,C10055,Litigation
C18627398,C10055,Litigation
C18627399,C10055,Litigation
C18627400,C10055,Litigation
C18627401,C10055,Litigation
C18627402,C10055,Litigation
C18635055,C10055,Litigation
C18635056,C10055,Litigation
C18635056,C10025,Debt
C18635057,C10055,Litigation
C18635058,C10055,Litigation
C18635059,C10055,Litigation
C18635060,C10055,Litigation
C18635061,C10055,Litigation
C18635062,C10055,Litigation
C18635062,C10040,Forestry
C18635063,C10055,Litigation
C18635064,C10055,Litigation
C18635065,C10055,Litigation
C18635066,C10055,Litigation
C18635066,C10056,Manors
C18635067,C10055,Litigation
C18635067,C10025,Debt
C18635068,C10055,Litigation
C18635068,C10025,Debt
C18635069,C10055,Litigation
C18635070,C10055,Litigation
C18635071,C10055,Litigation
C18635072,C10055,Litigation
C18635072,C10056,Manors
C18635073,C10055,Litigation
C18635073,C10108,Trade and commerce
C18635074,C10055,Litigation
C18635075,C10055,Litigation
C18635076,C10055,Litigation
C18635077,C10055,Litigation
C18635078,C10055,Litigation
C18635079,C10055,Litigation
C18635079,C10056,Manors
C18635080,C10055,Litigation
C18635081,C10055,Litigation
C18635082,C10055,Litigation
C18635082,C10025,Debt
C18635083,C10055,Litigation
C18635084,C10055,Litigation
C18635084,C10107,Tithes
C18635085,C10055,Litigation
C18635085,C10056,Manors
C18635086,C10055,Litigation
C18635087,C10055,Litigation
C18635087,C10013,Clothing
C18635088,C10055,Litigation
C18635089,C10055,Litigation
C18635090,C10055,Litigation
C18635091,C10055,Litigation
C18635091,C10056,Manors
C18635092,C10055,Litigation
C18635093,C10055,Litigation
C18635094,C10055,Litigation
C18635095,C10055,Litigation
C18635096,C10055,Litigation
C18635097,C10055,Litigation
C18635098,C10055,Litigation
C18635098,C10025,Debt
C18635099,C10039,Food and drink
C18635099,C10055,Litigation
C18635100,C10055,Litigation
C18635100,C10025,Debt
C18635101,C10055,Litigation
C18635102,C10055,Litigation
C18635103,C10055,Litigation
C18635104,C10055,Litigation
C18635104,C10036,Farming
C18635105,C10055,Litigation
C18635106,C10055,Litigation
C18635107,C10055,Litigation
C18635108,C10055,Litigation
C18635109,C10055,Litigation
C18635110,C10055,Litigation
C18635111,C10055,Litigation
C18635112,C10055,Litigation
C18635112,C10036,Farming
C18635113,C10038,Fishing
C18635113,C10055,Litigation
C18635114,C10055,Litigation
C18635114,C10056,Manors
C18635115,C10055,Litigation
C18635116,C10055,Litigation
C18635117,C10055,Litigation
C18635118,C10055,Litigation
C18635118,C10036,Farming
C18635119,C10055,Litigation
C18635120,C10055,Litigation
C18635121,C10055,Litigation
C18635122,C10055,Litigation
C18635123,C10055,Litigation
C18635124,C10055,Litigation
C18635125,C10055,Litigation
C18635126,C10055,Litigation
C18635127,C10055,Litigation
C18635128,C10055,Litigation
C18635128,C10025,Debt
C18635129,C10055,Litigation
C18635130,C10055,Litigation
C18635130,C10025,Debt
C18635131,C10055,Litigation
C18635132,C10055,Litigation
C18635133,C10055,Litigation
C18635134,C10055,Litigation
C18635135,C10055,Litigation
C18635136,C10055,Litigation
C18635137,C10055,Litigation
C18635138,C10039,Food and drink
C18635138,C10055,Litigation
C18635138,C10025,Debt
C18635139,C10055,Litigation
C18635140,C10055,Litigation
C18635141,C10055,Litigation
C18635142,C10055,Litigation
C18635143,C10055,Litigation
C18635144,C10055,Litigation
C18635145,C10055,Litigation
C18635146,C10055,Litigation
C18635147,C10055,Litigation
C18635148,C10055,Litigation
C18635148,C10056,Manors
C18635149,C10055,Litigation
C18635150,C10055,Litigation
C18635150,C10056,Manors
C18635151,C10055,Litigation
C18635152,C10055,Litigation
C18635153,C10055,Litigation
C18635153,C10056,Manors
C18635154,C10055,Litigation
C18635155,C10055,Litigation
C18635156,C10055,Litigation
C18635157,C10055,Litigation
C18635157,C10025,Debt
C18635158,C10055,Litigation
C18635159,C10023,Crime
C18635159,C10055,Litigation
C18635160,C10055,Litigation
C18635161,C10055,Litigation
C18635162,C10055,Litigation
C18635163,C10059,Marriage and divorce
C18635163,C10055,Litigation
C18635164,C10055,Litigation
C18635165,C10055,Litigation
C18635166,C10055,Litigation
C18635167,C10055,Litigation
C18635167,C10025,Debt
C18635168,C10055,Litigation
C18635169,C10055,Litigation
C18635170,C10055,Litigation
C18635171,C10055,Litigation
C18635172,C10055,Litigation
C18635173,C10055,Litigation
C18635174,C10055,Litigation
C18635175,C10055,Litigation
C18635176,C10055,Litigation
C18635177,C10055,Litigation
C18635178,C10055,Litigation
C18635178,C10025,Debt
C18635179,C10055,Litigation
C18635179,C10056,Manors
C18635180,C10055,Litigation
C18635181,C10055,Litigation
C18635181,C10107,Tithes
C18635182,C10093,Religions
C18635182,C10055,Litigation
C18635183,C10055,Litigation
C18635184,C10055,Litigation
C18635185,C10055,Litigation
C18635186,C10055,Litigation
C18635187,C10055,Litigation
C18635188,C10055,Litigation
C18635189,C10055,Litigation
C18635190,C10055,Litigation
C18635191,C10055,Litigation
C18635192,C10055,Litigation
C18635193,C10055,Litigation
C18635194,C10055,Litigation
C18635195,C10055,Litigation
C18635196,C10055,Litigation
C18635197,C10055,Litigation
C18635198,C10055,Litigation
C18635199,C10055,Litigation
C18635200,C10055,Litigation
C18635201,C10055,Litigation
C18635201,C10077,Pay and pensions
C18635202,C10055,Litigation
