"inquisition_img","given","surname"
"WACWIC652230193","Joseph","Stevens"
"WACWIC652230193","Martin","Smith"
"WACWIC652230193","Philip","Barton"
"WACWIC652230193","Richard","Hare"
"WACWIC652230193","Tho","Prickard"
"WACWIC652230193","Thomas","Gosheron"
"WACWIC652230193","Thomas","Hodson"
"WACWIC652230193","Thomas","Prickard"
"WACWIC652230193","William","Fisher"
"WACWIC652230202","Ann","Hodgkins"
"WACWIC652230202","Benjamin","King"
"WACWIC652230202","Daniel","Cuerton"
"WACWIC652230202","John","Cross"
"WACWIC652230202","John","Knocks"
"WACWIC652230202","Philip","Green"
"WACWIC652230202","Robert","Oxall"
"WACWIC652230202","Tho","Prickard"
"WACWIC652230202","Thomas","Britain"
"WACWIC652230202","Thomas","Prickard"
"WACWIC652230202","Thomas","Smith"
"WACWIC652230202","Thomas","White"
"WACWIC652230202","William","Davis"
"WACWIC652230202","William","East"
"WACWIC652230211","Allen","Williams"
"WACWIC652230211","Avery","Tyrrell"
"WACWIC652230211","George","Byles"
"WACWIC652230211","James","Massey"
"WACWIC652230211","James","Pagan"
"WACWIC652230211","James","Wise"
"WACWIC652230211","John","Bradshaw"
"WACWIC652230211","Joseph","Thorley"
"WACWIC652230211","Richard","Smith"
"WACWIC652230211","Stephen","Allen"
"WACWIC652230211","Tho","Prickard"
"WACWIC652230211","Thomas","Barber"
"WACWIC652230211","Thomas","Gee"
"WACWIC652230211","Thomas","Prickard"
"WACWIC652230211","William","Westley"
"WACWIC652230219","Bartholomew","Arlett"
"WACWIC652230219","Edward","Johns"
"WACWIC652230219","Edward","Owen"
"WACWIC652230219","George","Darling"
"WACWIC652230219","George","Warriner"
"WACWIC652230219","James","Kennedy"
"WACWIC652230219","James","Smyth"
"WACWIC652230219","John","Atkins"
"WACWIC652230219","John","Cole"
"WACWIC652230219","John","Powell"
"WACWIC652230219","Mathew","Emerson"
"WACWIC652230219","Peter","Mortimer"
"WACWIC652230219","Richard","Seccombe"
"WACWIC652230219","Robert","Salmon"
"WACWIC652230219","Samuel","Furley"
"WACWIC652230219","Samuel","Sandell"
"WACWIC652230219","Tho","Prickard"
"WACWIC652230219","Thomas","Clements"
"WACWIC652230219","Thomas","Davies"
"WACWIC652230219","Thomas","Prickard"
"WACWIC652230219","Thomas","Stewart"
"WACWIC652230219","William","Griffin"
"WACWIC652230219","William","Hunter"
"WACWIC652230233","Benjamin","Lacey"
"WACWIC652230233","Edward","Edwards"
"WACWIC652230233","Edward","Pett"
"WACWIC652230233","Edward","Price"
"WACWIC652230233","Francis","Jackson"
"WACWIC652230233","Henry","Jay"
"WACWIC652230233","James","Cotes"
"WACWIC652230233","James","Cowan"
"WACWIC652230233","James","Savage"
"WACWIC652230233","Joseph","Newland"
"WACWIC652230233","Peter","Binell"
"WACWIC652230233","Robert","Thropp"
"WACWIC652230233","Samuel","Collett"
"WACWIC652230233","Tho","Prickard"
"WACWIC652230233","Thomas","Brown"
"WACWIC652230233","Thomas","Burrage"
"WACWIC652230233","Thomas","Prickard"
"WACWIC652230233","William","Forrester"
"WACWIC652230242","George","Nesbit"
"WACWIC652230242","Gilbert","Rosa"
"WACWIC652230242","James","Masson"
"WACWIC652230242","John","Brookhouse"
"WACWIC652230242","John","Grist"
"WACWIC652230242","John","Pybus"
"WACWIC652230242","Joseph","Mabley"
"WACWIC652230242","Richard","Warren"
"WACWIC652230242","Robert","Anderson"
"WACWIC652230242","Tho","Prickard"
"WACWIC652230242","Thomas","Bamford"
"WACWIC652230242","Thomas","Prickard"
"WACWIC652230242","William","Cottrell"
"WACWIC652230242","William","Couridge"
"WACWIC652230242","William","Whitworth"
"WACWIC652230251","Benjamin","Plater"
"WACWIC652230251","Benjamin","Ploter"
"WACWIC652230251","Francis","Storer"
"WACWIC652230251","George","Bailey"
"WACWIC652230251","James","Gardner"
"WACWIC652230251","James","Harrison"
"WACWIC652230251","James","Skenton"
"WACWIC652230251","John","Curtis"
"WACWIC652230251","John","Davis"
"WACWIC652230251","John","Ross"
"WACWIC652230251","Nicholas","Gover"
"WACWIC652230251","Philip","Dibley"
"WACWIC652230251","Robert","Thomas"
"WACWIC652230251","Sarah","Gover"
"WACWIC652230251","Tho","Prickard"
"WACWIC652230251","Thomas","Davies"
"WACWIC652230251","Thomas","Prickard"
"WACWIC652230251","William","Mason"
"WACWIC652230261","Alexander","Martin"
"WACWIC652230261","Arthur","Goodwin"
"WACWIC652230261","Bowden","Brookes"
"WACWIC652230261","David","Clarke"
"WACWIC652230261","Gotlied","Fribourg"
"WACWIC652230261","James","Broad"
"WACWIC652230261","John","Budd"
"WACWIC652230261","John","Deluze"
"WACWIC652230261","John","Gwillim"
"WACWIC652230261","John","Kinlow"
"WACWIC652230261","John","Oldham"
"WACWIC652230261","John","Parazzo"
"WACWIC652230261","John","Pugh"
"WACWIC652230261","John","Strainor"
"WACWIC652230261","Jonas","Broad"
"WACWIC652230261","Joseph","Hobbs"
"WACWIC652230261","Robert","Stancy"
"WACWIC652230261","Tho","Prickard"
"WACWIC652230261","Thomas","Myatt"
"WACWIC652230261","Thomas","Prickard"
"WACWIC652230270","Benjamin","Taylor"
"WACWIC652230270","Edward","Grover"
"WACWIC652230270","James","Tubbs"
"WACWIC652230270","John","Ellis"
"WACWIC652230270","John","Salmon"
"WACWIC652230270","Joseph","Hickinbottom"
"WACWIC652230270","Richard","Bear"
"WACWIC652230270","Richard","Hughes"
"WACWIC652230270","Tho","Prickard"
"WACWIC652230270","Thomas","Prickard"
"WACWIC652230270","William","Carpenter"
"WACWIC652230270","William","Gwynn"
"WACWIC652230270","William","Waghorn"
"WACWIC652230276","David","Shaw"
"WACWIC652230276","George","Wolf"
"WACWIC652230276","John","Antoney"
"WACWIC652230276","John","Bare"
"WACWIC652230276","John","Gossart"
"WACWIC652230276","John","Waller"
"WACWIC652230276","Joseph","Gatterson"
"WACWIC652230276","Robert","Archer"
"WACWIC652230276","Robert","Jurquet"
"WACWIC652230276","Tho","Prickard"
"WACWIC652230276","Thomas","Gregory"
"WACWIC652230276","Thomas","Jones"
"WACWIC652230276","Thomas","Prickard"
"WACWIC652230276","William","Dorrant"
"WACWIC652230276","William","Dove"
"WACWIC652230284","Edward","Erwood"
"WACWIC652230284","Edward","Frost"
"WACWIC652230284","James","Dowdell"
"WACWIC652230284","James","Makintosh"
"WACWIC652230284","John","Chappell"
"WACWIC652230284","John","Hooper"
"WACWIC652230284","John","Makintosh"
"WACWIC652230284","Jonathan","Witchellow"
"WACWIC652230284","Richard","Beedle"
"WACWIC652230284","Richard","Tomkins"
"WACWIC652230284","Robert","Greenlease"
"WACWIC652230284","Stephen","Laxton"
"WACWIC652230284","Tho","Prickard"
"WACWIC652230284","Thomas","Prickard"
"WACWIC652230284","William","Keeble"
"WACWIC652230284","William","Wood"
"WACWIC652230292","Aaron","Bartens"
"WACWIC652230292","Dudley","Crofts"
"WACWIC652230292","Edward Owen","Cummings"
"WACWIC652230292","George","Lyon"
"WACWIC652230292","John","Bolton"
"WACWIC652230292","John","Cunningham"
"WACWIC652230292","John","Marshall"
"WACWIC652230292","Joseph","Richards"
"WACWIC652230292","Robert","Simpson"
"WACWIC652230292","Robert","Swarbrook"
"WACWIC652230292","Rowland","Thompson"
"WACWIC652230292","Tho","Prickard"
"WACWIC652230292","Thomas","Prickard"
"WACWIC652230292","William","Aubrey"
"WACWIC652230301","Avery","Tyrrell"
"WACWIC652230301","Francis","Molloy"
"WACWIC652230301","George","Byles"
"WACWIC652230301","Henry","List"
"WACWIC652230301","Isaac","Du Buck"
"WACWIC652230301","James","Watkinson"
"WACWIC652230301","Peter","Trisquett"
"WACWIC652230301","Robert","Anderson"
"WACWIC652230301","Samuel","Pensford"
"WACWIC652230301","Tho","Prickard"
"WACWIC652230301","Thomas","Green"
"WACWIC652230301","Thomas","Prickard"
"WACWIC652230301","William","Harrock"
"WACWIC652230301","William","Hinchelwood"
"WACWIC652230301","William","Kent"
"WACWIC652230309","Abraham","Hatchett"
"WACWIC652230309","Benjamin","Killingbeck"
"WACWIC652230309","Charles","Font"
"WACWIC652230309","James","Dobbin"
"WACWIC652230309","James","Slark"
"WACWIC652230309","John","Chideray"
"WACWIC652230309","John","Duncan"
"WACWIC652230309","John","Hesketh"
"WACWIC652230309","John","Holland"
"WACWIC652230309","John","Kerby"
"WACWIC652230309","John","Manton"
"WACWIC652230309","John","Munday"
"WACWIC652230309","Tho","Prickard"
"WACWIC652230309","Thomas","Prickard"
"WACWIC652230309","William","Griffin"
"WACWIC652230309","William","Padmore"
"WACWIC652230318","Avery","Tyrrell"
"WACWIC652230318","Charles","Elwell"
"WACWIC652230318","Henry","List"
"WACWIC652230318","James","Barber"
"WACWIC652230318","James","Dowdell"
"WACWIC652230318","James","Pagan"
"WACWIC652230318","John","Bradshaw"
"WACWIC652230318","John","Lee"
"WACWIC652230318","John","Stone"
"WACWIC652230318","Joseph","Thorley"
"WACWIC652230318","Tho","Prickard"
"WACWIC652230318","Thomas","Bird"
"WACWIC652230318","Thomas","Prickard"
"WACWIC652230318","William","Gee"
"WACWIC652230318","William","Keeple"
"WACWIC652230327","Abraham","Apleton"
"WACWIC652230327","Anthony","Knowles"
"WACWIC652230327","Daniel","Corney"
"WACWIC652230327","Edward","Ravenhill"
"WACWIC652230327","Francis","Gant"
"WACWIC652230327","George","Topham"
"WACWIC652230327","James","Hemmet"
"WACWIC652230327","John","Randall"
"WACWIC652230327","Joseph","Farder"
"WACWIC652230327","Peter","Purveau"
"WACWIC652230327","Tho","Prickard"
"WACWIC652230327","Thomas","Cross"
"WACWIC652230327","Thomas","Prickard"
"WACWIC652230327","Thomas","Walker"
"WACWIC652230327","William","Giles"
"WACWIC652230327","William","Green"
"WACWIC652230336","Andrew","Wallace"
"WACWIC652230336","Edward","Nash"
"WACWIC652230336","Elijah","Whitaker"
"WACWIC652230336","Henry","Gillies"
"WACWIC652230336","James","Croft"
"WACWIC652230336","John","Bennett"
"WACWIC652230336","John","Bristow"
"WACWIC652230336","John","Croucher"
"WACWIC652230336","John","King"
"WACWIC652230336","John","Marsh"
"WACWIC652230336","John","Nation"
"WACWIC652230336","John","Willton"
"WACWIC652230336","Joseph","Stocken"
"WACWIC652230336","Richard","Payne"
"WACWIC652230336","Robert","Davis"
"WACWIC652230336","Robert","Sparling"
"WACWIC652230336","Tho","Prickard"
"WACWIC652230336","Thomas","Mitchell"
"WACWIC652230336","Thomas","Oldham"
"WACWIC652230336","Thomas","Prickard"
"WACWIC652230336","William","Prince"
"WACWIC652230336","William","Wright"
"WACWIC652230346","Benjamin","Capper"
"WACWIC652230346","Charles","Buer"
"WACWIC652230346","Charles","Wright"
"WACWIC652230346","Daniel","Stump"
"WACWIC652230346","Ferdinand","Dyson"
"WACWIC652230346","Francis","Lindsey"
"WACWIC652230346","James","Gage"
"WACWIC652230346","James","Hoare"
"WACWIC652230346","James","James"
"WACWIC652230346","James","Mathews"
"WACWIC652230346","John","Barber"
"WACWIC652230346","John","Cotterell"
"WACWIC652230346","John","Washington"
"WACWIC652230346","John","Wheatley"
"WACWIC652230346","Joseph","Hill"
"WACWIC652230346","Joseph","Sharp"
"WACWIC652230346","Josiah","Day"
"WACWIC652230346","Richard","Lyford"
"WACWIC652230346","Robert","Adcock"
"WACWIC652230346","Robert","Stevenson"
"WACWIC652230346","Tho","Prickard"
"WACWIC652230346","Thomas","Prickard"
"WACWIC652230346","Thomas","Rankin"
"WACWIC652230346","Thomas","Thomas"
"WACWIC652230346","William","Parry"
"WACWIC652230346","William","Watson"
"WACWIC652230358","Abraham","Musgrave"
"WACWIC652230358","George","Johnson"
"WACWIC652230358","Henry","McLaughlin"
"WACWIC652230358","James","Frost"
"WACWIC652230358","John","Burgan"
"WACWIC652230358","John","Leeming"
"WACWIC652230358","John","Ray"
"WACWIC652230358","John","Winfield"
"WACWIC652230358","Joseph","Johnson"
"WACWIC652230358","Joseph","White"
"WACWIC652230358","Richard","Slayden"
"WACWIC652230358","Tho","Prickard"
"WACWIC652230358","Thomas","Guy"
"WACWIC652230358","Thomas","Prickard"
"WACWIC652230358","William","Brereton"
"WACWIC652230367","Alexander","Mills"
"WACWIC652230367","Anthony","Fabry"
"WACWIC652230367","Cannon","Hopkins"
"WACWIC652230367","James","Sybert"
"WACWIC652230367","John","Leach"
"WACWIC652230367","John","Taylor"
"WACWIC652230367","Margaret","Armstrong"
"WACWIC652230367","Robert","Ellis"
"WACWIC652230367","Robert","Thompson"
"WACWIC652230367","Stephen","Haiam"
"WACWIC652230367","Tho","Prickard"
"WACWIC652230367","Thomas","Gwilliam"
"WACWIC652230367","Thomas","Prickard"
"WACWIC652230367","Thomas","Scott"
"WACWIC652230367","Thomas","Sykes"
"WACWIC652230367","William","Armstrong"
"WACWIC652230367","William","Gibson"
"WACWIC652230367","William","Roberts"
"WACWIC652230376","Alexander","Henderson"
"WACWIC652230376","Edward","Horn"
"WACWIC652230376","John","Baber"
"WACWIC652230376","John","Bailey"
"WACWIC652230376","John","Fields"
"WACWIC652230376","John","Foster"
"WACWIC652230376","John","Garrett"
"WACWIC652230376","John","Heacock"
"WACWIC652230376","John","Imeson"
"WACWIC652230376","Joseph","Sandell"
"WACWIC652230376","Richard","Davey"
"WACWIC652230376","Tho","Prickard"
"WACWIC652230376","Thomas","Campey"
"WACWIC652230376","Thomas","Prickard"
"WACWIC652230376","William","McKeene"
"WACWIC652230388","Charles","Kandler"
"WACWIC652230388","George","Godwin"
"WACWIC652230388","James","Cummins"
"WACWIC652230388","Jeremiah","Moore"
"WACWIC652230388","John","Cooper"
"WACWIC652230388","John","Esling"
"WACWIC652230388","John","Hickinbottom"
"WACWIC652230388","John","Rush"
"WACWIC652230388","John","Showler"
"WACWIC652230388","Richard","Savage"
"WACWIC652230388","Robert","Ray"
"WACWIC652230388","Robert","Strand"
"WACWIC652230388","Sarah","Ray"
"WACWIC652230388","Tho","Prickard"
"WACWIC652230388","Thomas","Andrew"
"WACWIC652230388","Thomas","Brown"
"WACWIC652230388","Thomas","Prickard"
"WACWIC652230388","Thomas","Williams"
"WACWIC652230388","William","Adams"
"WACWIC652230388","William","Clement"
"WACWIC652230388","William","Vanryne"
"WACWIC652230397","",""
"WACWIC652230397","Aaron","Loton"
"WACWIC652230397","Edward","Thompson"
"WACWIC652230397","George","Turner"
"WACWIC652230397","Henry","Smith"
"WACWIC652230397","James","Abbott"
"WACWIC652230397","James","Ford"
"WACWIC652230397","James","Pocock"
"WACWIC652230397","James","Schruner"
"WACWIC652230397","John","De Jorsey"
"WACWIC652230397","Richard","Carter"
"WACWIC652230397","Robert","Mimms"
"WACWIC652230397","Sarah","Huggins"
"WACWIC652230397","Tho","Prickard"
"WACWIC652230397","Thomas","Griffiths"
"WACWIC652230397","Thomas","Prickard"
"WACWIC652230397","William","Harland"
"WACWIC652230408","David","Phillips"
"WACWIC652230408","Francis","Penn"
"WACWIC652230408","Henry","Wilson"
"WACWIC652230408","James","Musson"
"WACWIC652230408","James","Randall"
"WACWIC652230408","John","Baynes"
"WACWIC652230408","John","Cartridge"
"WACWIC652230408","Richard","Hatch"
"WACWIC652230408","Samuel","Mitchell"
"WACWIC652230408","Silvester","Freeman"
"WACWIC652230408","Susannah","Mann"
"WACWIC652230408","Tho","Prickard"
"WACWIC652230408","Thomas","Prickard"
"WACWIC652230408","William","King"
"WACWIC652230408","William","Littleboy"
"WACWIC652230415","Abraham","Finch"
"WACWIC652230415","Alexander","Taylor"
"WACWIC652230415","Charles","Humphreys"
"WACWIC652230415","Enos","Whitely"
"WACWIC652230415","George","Smith"
"WACWIC652230415","Isaac","Hawkins"
"WACWIC652230415","John","Barrett"
"WACWIC652230415","John","Burns"
"WACWIC652230415","John","Forty"
"WACWIC652230415","Richard","Barker"
"WACWIC652230415","Robert","Drake"
"WACWIC652230415","Simon","Johnson"
"WACWIC652230415","Tho","Prickard"
"WACWIC652230415","Thomas","Collier"
"WACWIC652230415","Thomas","Prickard"
"WACWIC652230415","William","Peters"
"WACWIC652230415","William","Watson"
"WACWIC652230415","William","White"
"WACWIC652230422","Benjamin","Couch"
"WACWIC652230422","Cosmo","Gordon"
"WACWIC652230422","Frederick","Thomas"
"WACWIC652230422","George","Elward"
"WACWIC652230422","Henry","McLaughlin"
"WACWIC652230422","James","Frost"
"WACWIC652230422","John","Wallis"
"WACWIC652230422","Joseph","Storer"
"WACWIC652230422","Paul","Webster"
"WACWIC652230422","Robert","Tombling"
"WACWIC652230422","Tho","Prickard"
"WACWIC652230422","Thomas","Downes"
"WACWIC652230422","Thomas","Prickard"
"WACWIC652230422","Thomas","Shankster"
"WACWIC652230422","Thomas","Simmson"
"WACWIC652230422","Thomas","Smith"
"WACWIC652230424","Charles","Cross"
"WACWIC652230424","George","Knox"
"WACWIC652230424","Henry","Holland"
"WACWIC652230424","James","Hudson"
"WACWIC652230424","John","Coney"
"WACWIC652230424","John","Cross"
"WACWIC652230424","John","Milliner"
"WACWIC652230424","Joseph","Higgs"
"WACWIC652230424","Lewis","Voyer"
"WACWIC652230424","Robert","Haynes"
"WACWIC652230424","Samuel","Exom"
"WACWIC652230424","Tho","Prickard"
"WACWIC652230424","Thomas","Brown"
"WACWIC652230424","Thomas","Prickard"
"WACWIC652230424","William","House"
"WACWIC652230424","William","Warren"
"WACWIC652230432","Anthony","Fabry"
"WACWIC652230432","Edward","Hawkins"
"WACWIC652230432","Edward","Taylor"
"WACWIC652230432","Henry","Loton"
"WACWIC652230432","John","Brown"
"WACWIC652230432","John","Ludlam"
"WACWIC652230432","Robert","Ellis"
"WACWIC652230432","Tho","Prickard"
"WACWIC652230432","Thomas","Alden"
"WACWIC652230432","Thomas","Gwillim"
"WACWIC652230432","Thomas","Prickard"
"WACWIC652230432","Thomas","Scott"
"WACWIC652230432","William","Whitworth"
"WACWIC652230432","William","Woods"
"WACWIC652230441","Anthony","Fabry"
"WACWIC652230441","Edward","Hawkins"
"WACWIC652230441","Edward","Taylor"
"WACWIC652230441","Henry","Loton"
"WACWIC652230441","Jane","Smith"
"WACWIC652230441","John","Brown"
"WACWIC652230441","John","Ludlam"
"WACWIC652230441","Robert","Ellis"
"WACWIC652230441","Tho","Prickard"
"WACWIC652230441","Thomas","Alden"
"WACWIC652230441","Thomas","Gwillim"
"WACWIC652230441","Thomas","Prickard"
"WACWIC652230441","Thomas","Scott"
"WACWIC652230441","William","Whitworth"
"WACWIC652230441","William","Woods"
"WACWIC652230450","Adam","Ragg"
"WACWIC652230450","Edward","Cooke"
"WACWIC652230450","George","Lewis"
"WACWIC652230450","John","Mitchell"
"WACWIC652230450","John","Spearing"
"WACWIC652230450","Jos","Jarvis"
"WACWIC652230450","Joseph","Jarvis"
"WACWIC652230450","Richard","Reader"
"WACWIC652230450","Robert","Nicolls"
"WACWIC652230450","Samuel","Shepherd"
"WACWIC652230450","Tho","Prickard"
"WACWIC652230450","Thomas","Bandy"
"WACWIC652230450","Thomas","Lowthorp"
"WACWIC652230450","Thomas","Prickard"
"WACWIC652230450","William","Lloyd"
"WACWIC652230450","William","Smith"
"WACWIC652230459","Adam","Ragg"
"WACWIC652230459","Edward","Cooke"
"WACWIC652230459","George","Lewis"
"WACWIC652230459","John","Mitchell"
"WACWIC652230459","John","Spearing"
"WACWIC652230459","Jos","Jarvis"
"WACWIC652230459","Joseph","Jarvis"
"WACWIC652230459","Joseph","Jervis"
"WACWIC652230459","Richard","Reader"
"WACWIC652230459","Robert","Nicolls"
"WACWIC652230459","Samuel","Shepherd"
"WACWIC652230459","Tho","Prickard"
"WACWIC652230459","Thomas","Bandy"
"WACWIC652230459","Thomas","Lowthorp"
"WACWIC652230459","Thomas","Prickard"
"WACWIC652230459","William","Lloyd"
"WACWIC652230459","William","Smith"
"WACWIC652230461","Charles","Young"
"WACWIC652230461","David","Phillips"
"WACWIC652230461","Francis","Jewell"
"WACWIC652230461","James","Baker"
"WACWIC652230461","James","Fletcher"
"WACWIC652230461","James","King"
"WACWIC652230461","John","Ansley"
"WACWIC652230461","Jonathan","Staggles"
"WACWIC652230461","Nathaniel","Mann"
