age,gender,year,deaths
80,female,1982,11168
80,male,1982,9222
81,female,1982,11149
81,male,1982,8535
82,female,1982,11489
82,male,1982,7925
83,female,1982,10606
83,male,1982,6389
84,female,1982,10467
84,male,1982,5773
85,female,1982,10342
85,male,1982,5163
86,female,1982,9792
86,male,1982,4590
87,female,1982,8784
87,male,1982,3898
88,female,1982,8214
88,male,1982,3380
89,female,1982,7500
89,male,1982,2844
90,female,1982,6580
90,male,1982,2183
91,female,1982,5465
91,male,1982,1795
92,female,1982,4657
92,male,1982,1468
93,female,1982,3880
93,male,1982,1113
94,female,1982,3152
94,male,1982,874
95,female,1982,2291
95,male,1982,579
96,female,1982,1777
96,male,1982,394
97,female,1982,1310
97,male,1982,278
98,female,1982,929
98,male,1982,174
99,female,1982,587
99,male,1982,105
100,female,1982,444
100,male,1982,61
101,female,1982,244
101,male,1982,41
102,female,1982,160
102,male,1982,22
103,female,1982,71
103,male,1982,17
104,female,1982,46
104,male,1982,9
105,female,1982,62
105,male,1982,6
0,female,1983,2727
0,male,1983,3654
1,female,1983,198
1,male,1983,230
2,female,1983,130
2,male,1983,154
3,female,1983,81
3,male,1983,118
4,female,1983,80
4,male,1983,102
5,female,1983,59
5,male,1983,79
6,female,1983,63
6,male,1983,78
7,female,1983,47
7,male,1983,77
8,female,1983,52
8,male,1983,76
9,female,1983,48
9,male,1983,81
10,female,1983,54
10,male,1983,72
11,female,1983,60
11,male,1983,91
12,female,1983,72
12,male,1983,108
13,female,1983,69
13,male,1983,103
14,female,1983,77
14,male,1983,140
15,female,1983,84
15,male,1983,179
16,female,1983,110
16,male,1983,243
17,female,1983,149
17,male,1983,348
18,female,1983,140
18,male,1983,397
19,female,1983,146
19,male,1983,413
20,female,1983,136
20,male,1983,416
21,female,1983,133
21,male,1983,353
22,female,1983,108
22,male,1983,341
23,female,1983,107
23,male,1983,260
24,female,1983,113
24,male,1983,265
25,female,1983,141
25,male,1983,288
26,female,1983,142
26,male,1983,287
27,female,1983,136
27,male,1983,292
28,female,1983,139
28,male,1983,284
29,female,1983,147
29,male,1983,273
30,female,1983,155
30,male,1983,286
31,female,1983,172
31,male,1983,302
32,female,1983,189
32,male,1983,340
33,female,1983,202
33,male,1983,347
34,female,1983,232
34,male,1983,372
35,female,1983,288
35,male,1983,448
36,female,1983,328
36,male,1983,486
37,female,1983,284
37,male,1983,417
38,female,1983,356
38,male,1983,454
39,female,1983,352
39,male,1983,537
40,female,1983,342
40,male,1983,549
41,female,1983,363
41,male,1983,588
42,female,1983,398
42,male,1983,615
43,female,1983,460
43,male,1983,714
44,female,1983,537
44,male,1983,773
45,female,1983,611
45,male,1983,919
46,female,1983,614
46,male,1983,1021
47,female,1983,713
47,male,1983,1131
48,female,1983,784
48,male,1983,1269
49,female,1983,864
49,male,1983,1387
50,female,1983,957
50,male,1983,1512
51,female,1983,1035
51,male,1983,1694
52,female,1983,1261
52,male,1983,1981
53,female,1983,1444
53,male,1983,2201
54,female,1983,1503
54,male,1983,2517
55,female,1983,1706
55,male,1983,2755
56,female,1983,1818
56,male,1983,3226
57,female,1983,2038
57,male,1983,3671
58,female,1983,2347
58,male,1983,4013
59,female,1983,2538
59,male,1983,4339
60,female,1983,2911
60,male,1983,4842
61,female,1983,3227
61,male,1983,5547
62,female,1983,3726
62,male,1983,6425
63,female,1983,4147
63,male,1983,7154
64,female,1983,3334
64,male,1983,5343
65,female,1983,3265
65,male,1983,5509
66,female,1983,4000
66,male,1983,6448
67,female,1983,4685
67,male,1983,7585
68,female,1983,5352
68,male,1983,8630
69,female,1983,5870
69,male,1983,9060
70,female,1983,6373
70,male,1983,9577
71,female,1983,6621
71,male,1983,9815
72,female,1983,7239
72,male,1983,10166
73,female,1983,7946
73,male,1983,10799
74,female,1983,8562
74,male,1983,11033
75,female,1983,9143
75,male,1983,10947
76,female,1983,9469
76,male,1983,10749
77,female,1983,9701
77,male,1983,10457
78,female,1983,10431
78,male,1983,10397
79,female,1983,10683
79,male,1983,9806
80,female,1983,11024
80,male,1983,9353
81,female,1983,11168
81,male,1983,8693
82,female,1983,11338
82,male,1983,7943
83,female,1983,11389
83,male,1983,7163
84,female,1983,10498
84,male,1983,6023
85,female,1983,10120
85,male,1983,5122
86,female,1983,9783
86,male,1983,4650
87,female,1983,9221
87,male,1983,3950
88,female,1983,8343
88,male,1983,3352
89,female,1983,7546
89,male,1983,2760
90,female,1983,6780
90,male,1983,2354
91,female,1983,5634
91,male,1983,1867
92,female,1983,4724
92,male,1983,1465
93,female,1983,3876
93,male,1983,1130
94,female,1983,3211
94,male,1983,861
95,female,1983,2411
95,male,1983,604
96,female,1983,1827
96,male,1983,423
97,female,1983,1363
97,male,1983,273
98,female,1983,890
98,male,1983,191
99,female,1983,616
99,male,1983,106
100,female,1983,442
100,male,1983,92
101,female,1983,296
101,male,1983,42
102,female,1983,160
102,male,1983,23
103,female,1983,105
103,male,1983,13
104,female,1983,42
104,male,1983,2
105,female,1983,58
105,male,1983,9
0,female,1984,2594
0,male,1984,3443
1,female,1984,201
1,male,1984,259
2,female,1984,103
2,male,1984,140
3,female,1984,81
3,male,1984,135
4,female,1984,69
4,male,1984,76
5,female,1984,66
5,male,1984,80
6,female,1984,48
6,male,1984,70
7,female,1984,52
7,male,1984,60
8,female,1984,41
8,male,1984,71
9,female,1984,53
9,male,1984,67
10,female,1984,46
10,male,1984,84
11,female,1984,50
11,male,1984,83
12,female,1984,63
12,male,1984,97
13,female,1984,72
13,male,1984,97
14,female,1984,71
14,male,1984,140
15,female,1984,104
15,male,1984,169
16,female,1984,105
16,male,1984,216
17,female,1984,137
17,male,1984,337
18,female,1984,108
18,male,1984,353
19,female,1984,121
19,male,1984,409
20,female,1984,131
20,male,1984,402
21,female,1984,128
21,male,1984,360
22,female,1984,120
22,male,1984,343
23,female,1984,124
23,male,1984,323
24,female,1984,118
24,male,1984,300
25,female,1984,141
25,male,1984,280
26,female,1984,142
26,male,1984,287
27,female,1984,147
27,male,1984,292
28,female,1984,143
28,male,1984,323
29,female,1984,157
29,male,1984,273
30,female,1984,141
30,male,1984,264
31,female,1984,162
31,male,1984,285
32,female,1984,174
32,male,1984,320
33,female,1984,225
33,male,1984,344
34,female,1984,244
34,male,1984,365
35,female,1984,261
35,male,1984,411
36,female,1984,269
36,male,1984,425
37,female,1984,328
37,male,1984,540
38,female,1984,323
38,male,1984,463
39,female,1984,386
39,male,1984,500
40,female,1984,368
40,male,1984,544
41,female,1984,384
41,male,1984,589
42,female,1984,405
42,male,1984,612
43,female,1984,450
43,male,1984,643
44,female,1984,484
44,male,1984,785
45,female,1984,573
45,male,1984,915
46,female,1984,634
46,male,1984,983
47,female,1984,686
47,male,1984,1054
48,female,1984,739
48,male,1984,1265
49,female,1984,858
49,male,1984,1372
50,female,1984,865
50,male,1984,1484
51,female,1984,1043
51,male,1984,1625
52,female,1984,1140
52,male,1984,1819
53,female,1984,1307
53,male,1984,2184
54,female,1984,1498
54,male,1984,2412
55,female,1984,1599
55,male,1984,2693
56,female,1984,1799
56,male,1984,2966
57,female,1984,2040
57,male,1984,3321
58,female,1984,2259
58,male,1984,3802
59,female,1984,2482
59,male,1984,4282
60,female,1984,2757
60,male,1984,4652
61,female,1984,3030
61,male,1984,5242
62,female,1984,3514
62,male,1984,5928
63,female,1984,3968
63,male,1984,6820
64,female,1984,4316
64,male,1984,7198
65,female,1984,3442
65,male,1984,5473
66,female,1984,3574
66,male,1984,5756
67,female,1984,4223
67,male,1984,6703
68,female,1984,4883
68,male,1984,7869
69,female,1984,5746
69,male,1984,8488
70,female,1984,6415
70,male,1984,9198
71,female,1984,6633
71,male,1984,9426
72,female,1984,7003
72,male,1984,9946
73,female,1984,7581
73,male,1984,10202
74,female,1984,8313
74,male,1984,10667
75,female,1984,8843
75,male,1984,10744
76,female,1984,9326
76,male,1984,10585
77,female,1984,9675
77,male,1984,10389
78,female,1984,10118
78,male,1984,10012
79,female,1984,10498
79,male,1984,9713
80,female,1984,10817
80,male,1984,9465
81,female,1984,10844
81,male,1984,8622
82,female,1984,10848
82,male,1984,7967
83,female,1984,10933
83,male,1984,7210
84,female,1984,10842
84,male,1984,6276
85,female,1984,10001
85,male,1984,5226
86,female,1984,9488
86,male,1984,4482
87,female,1984,9047
87,male,1984,3943
88,female,1984,8292
88,male,1984,3254
89,female,1984,7284
89,male,1984,2691
90,female,1984,6666
90,male,1984,2288
91,female,1984,5743
91,male,1984,1885
92,female,1984,4743
92,male,1984,1483
93,female,1984,3938
93,male,1984,1084
94,female,1984,3107
94,male,1984,849
95,female,1984,2457
95,male,1984,606
96,female,1984,1904
96,male,1984,388
97,female,1984,1272
97,male,1984,278
98,female,1984,954
98,male,1984,176
99,female,1984,671
99,male,1984,134
100,female,1984,432
100,male,1984,94
101,female,1984,313
101,male,1984,53
102,female,1984,175
102,male,1984,26
103,female,1984,103
103,male,1984,17
104,female,1984,55
104,male,1984,3
105,female,1984,75
105,male,1984,10
0,female,1985,2631
0,male,1985,3510
1,female,1985,238
1,male,1985,250
2,female,1985,112
2,male,1985,166
3,female,1985,86
3,male,1985,126
4,female,1985,61
4,male,1985,96
5,female,1985,56
5,male,1985,83
6,female,1985,58
6,male,1985,56
7,female,1985,41
7,male,1985,79
8,female,1985,44
8,male,1985,56
9,female,1985,61
9,male,1985,54
10,female,1985,48
10,male,1985,67
11,female,1985,53
11,male,1985,99
12,female,1985,67
12,male,1985,84
13,female,1985,68
13,male,1985,114
14,female,1985,72
14,male,1985,139
15,female,1985,83
15,male,1985,145
16,female,1985,94
16,male,1985,211
17,female,1985,135
17,male,1985,316
18,female,1985,111
18,male,1985,358
19,female,1985,121
19,male,1985,344
20,female,1985,131
20,male,1985,404
21,female,1985,127
21,male,1985,386
22,female,1985,128
22,male,1985,348
23,female,1985,127
23,male,1985,313
24,female,1985,117
24,male,1985,287
25,female,1985,114
25,male,1985,281
26,female,1985,135
26,male,1985,279
27,female,1985,115
27,male,1985,272
28,female,1985,151
28,male,1985,301
29,female,1985,134
29,male,1985,272
30,female,1985,173
30,male,1985,289
31,female,1985,184
31,male,1985,284
32,female,1985,182
32,male,1985,321
33,female,1985,194
33,male,1985,322
34,female,1985,201
34,male,1985,332
35,female,1985,274
35,male,1985,398
36,female,1985,296
36,male,1985,459
37,female,1985,308
37,male,1985,492
38,female,1985,390
38,male,1985,511
39,female,1985,360
39,male,1985,558
40,female,1985,400
40,male,1985,637
41,female,1985,411
41,male,1985,631
42,female,1985,439
42,male,1985,670
43,female,1985,443
43,male,1985,709
44,female,1985,482
44,male,1985,711
45,female,1985,553
45,male,1985,896
46,female,1985,572
46,male,1985,1015
47,female,1985,715
47,male,1985,1035
48,female,1985,777
48,male,1985,1195
49,female,1985,847
49,male,1985,1291
50,female,1985,908
50,male,1985,1429
51,female,1985,953
51,male,1985,1591
52,female,1985,1132
52,male,1985,1839
53,female,1985,1208
53,male,1985,2104
54,female,1985,1446
54,male,1985,2443
55,female,1985,1639
55,male,1985,2578
56,female,1985,1809
56,male,1985,2938
57,female,1985,1930
57,male,1985,3219
58,female,1985,2185
58,male,1985,3799
59,female,1985,2442
59,male,1985,4154
60,female,1985,2774
60,male,1985,4672
61,female,1985,3062
61,male,1985,5144
62,female,1985,3506
62,male,1985,5508
63,female,1985,3881
63,male,1985,6352
64,female,1985,4436
64,male,1985,7340
65,female,1985,4836
65,male,1985,7941
66,female,1985,3748
66,male,1985,5806
67,female,1985,3889
67,male,1985,5977
68,female,1985,4594
68,male,1985,7283
69,female,1985,5417
69,male,1985,8141
70,female,1985,6362
70,male,1985,9412
71,female,1985,6732
71,male,1985,9882
72,female,1985,7570
72,male,1985,10239
73,female,1985,7884
73,male,1985,10378
74,female,1985,8253
74,male,1985,10636
75,female,1985,9253
75,male,1985,11081
76,female,1985,9742
76,male,1985,11391
77,female,1985,10053
77,male,1985,11091
78,female,1985,10368
78,male,1985,10541
79,female,1985,10795
79,male,1985,10340
80,female,1985,11523
80,male,1985,9922
81,female,1985,11585
81,male,1985,9245
82,female,1985,11646
82,male,1985,8785
83,female,1985,11555
83,male,1985,7930
84,female,1985,11579
84,male,1985,7036
85,female,1985,11236
85,male,1985,6097
86,female,1985,10424
86,male,1985,4952
87,female,1985,9635
87,male,1985,4052
88,female,1985,8920
88,male,1985,3592
89,female,1985,8052
89,male,1985,3017
90,female,1985,7299
90,male,1985,2461
91,female,1985,6026
91,male,1985,2001
92,female,1985,5395
92,male,1985,1631
93,female,1985,4435
93,male,1985,1224
94,female,1985,3347
94,male,1985,938
95,female,1985,2688
95,male,1985,635
96,female,1985,2061
96,male,1985,471
97,female,1985,1444
97,male,1985,328
98,female,1985,1019
98,male,1985,198
99,female,1985,722
99,male,1985,131
100,female,1985,497
100,male,1985,78
101,female,1985,328
101,male,1985,48
102,female,1985,202
102,male,1985,28
103,female,1985,112
103,male,1985,14
104,female,1985,73
104,male,1985,7
105,female,1985,77
105,male,1985,5
0,female,1986,2589
0,male,1986,3724
1,female,1986,213
1,male,1986,224
2,female,1986,115
2,male,1986,144
3,female,1986,79
3,male,1986,121
4,female,1986,84
4,male,1986,84
5,female,1986,54
5,male,1986,79
6,female,1986,62
6,male,1986,66
7,female,1986,48
7,male,1986,74
8,female,1986,39
8,male,1986,59
9,female,1986,45
9,male,1986,47
10,female,1986,42
10,male,1986,56
11,female,1986,49
11,male,1986,63
12,female,1986,54
12,male,1986,63
13,female,1986,61
13,male,1986,87
14,female,1986,66
14,male,1986,111
15,female,1986,84
15,male,1986,173
16,female,1986,97
16,male,1986,197
17,female,1986,109
17,male,1986,310
18,female,1986,138
18,male,1986,385
19,female,1986,134
19,male,1986,364
20,female,1986,138
20,male,1986,357
21,female,1986,120
21,male,1986,368
22,female,1986,150
22,male,1986,368
23,female,1986,153
23,male,1986,343
24,female,1986,113
24,male,1986,310
25,female,1986,128
25,male,1986,296
26,female,1986,137
26,male,1986,305
27,female,1986,136
27,male,1986,309
28,female,1986,137
28,male,1986,306
29,female,1986,157
29,male,1986,284
30,female,1986,179
30,male,1986,294
31,female,1986,169
31,male,1986,287
32,female,1986,183
32,male,1986,342
33,female,1986,190
33,male,1986,318
34,female,1986,230
34,male,1986,363
35,female,1986,233
35,male,1986,346
36,female,1986,250
36,male,1986,425
37,female,1986,292
37,male,1986,500
38,female,1986,376
38,male,1986,543
39,female,1986,432
39,male,1986,593
40,female,1986,407
40,male,1986,602
41,female,1986,398
41,male,1986,609
42,female,1986,467
42,male,1986,675
43,female,1986,482
43,male,1986,736
44,female,1986,497
44,male,1986,738
45,female,1986,555
45,male,1986,838
46,female,1986,626
46,male,1986,977
47,female,1986,669
47,male,1986,1064
48,female,1986,713
48,male,1986,1167
49,female,1986,849
49,male,1986,1306
50,female,1986,903
50,male,1986,1456
51,female,1986,958
51,male,1986,1632
52,female,1986,1040
52,male,1986,1730
53,female,1986,1185
53,male,1986,1964
54,female,1986,1263
54,male,1986,2236
55,female,1986,1538
55,male,1986,2480
56,female,1986,1726
56,male,1986,2889
57,female,1986,1755
57,male,1986,3105
58,female,1986,2107
58,male,1986,3434
59,female,1986,2344
59,male,1986,4149
60,female,1986,2623
60,male,1986,4591
61,female,1986,2829
61,male,1986,5066
62,female,1986,3203
62,male,1986,5483
63,female,1986,3580
63,male,1986,5863
64,female,1986,4080
64,male,1986,6577
65,female,1986,4615
65,male,1986,7528
66,female,1986,5125
66,male,1986,8063
67,female,1986,3993
67,male,1986,6270
68,female,1986,4094
68,male,1986,6325
69,female,1986,5014
69,male,1986,7488
70,female,1986,5572
70,male,1986,8472
71,female,1986,6590
71,male,1986,9303
72,female,1986,7337
72,male,1986,10113
73,female,1986,7701
73,male,1986,10292
74,female,1986,8319
74,male,1986,10583
75,female,1986,8762
75,male,1986,10601
76,female,1986,9270
76,male,1986,11167
77,female,1986,9944
77,male,1986,11028
78,female,1986,10362
78,male,1986,10781
79,female,1986,10982
79,male,1986,10264
80,female,1986,11104
80,male,1986,9787
81,female,1986,11583
81,male,1986,9209
82,female,1986,11585
82,male,1986,8595
83,female,1986,11601
83,male,1986,7785
84,female,1986,11270
84,male,1986,6984
85,female,1986,10968
85,male,1986,6225
86,female,1986,10591
86,male,1986,5427
87,female,1986,9543
87,male,1986,4096
88,female,1986,8751
88,male,1986,3621
89,female,1986,8112
89,male,1986,2957
90,female,1986,7262
90,male,1986,2394
91,female,1986,6053
91,male,1986,1944
92,female,1986,5097
92,male,1986,1512
93,female,1986,4469
93,male,1986,1220
94,female,1986,3485
94,male,1986,884
95,female,1986,2721
95,male,1986,652
96,female,1986,2038
96,male,1986,467
97,female,1986,1507
97,male,1986,302
98,female,1986,1037
98,male,1986,207
99,female,1986,728
99,male,1986,115
100,female,1986,512
100,male,1986,71
101,female,1986,304
101,male,1986,58
102,female,1986,211
102,male,1986,21
103,female,1986,107
103,male,1986,15
104,female,1986,68
104,male,1986,7
105,female,1986,60
105,male,1986,6
0,female,1987,2635
0,male,1987,3637
1,female,1987,213
1,male,1987,234
2,female,1987,120
2,male,1987,154
3,female,1987,89
3,male,1987,98
4,female,1987,67
4,male,1987,92
5,female,1987,58
5,male,1987,77
6,female,1987,53
6,male,1987,73
7,female,1987,44
7,male,1987,49
8,female,1987,34
8,male,1987,61
9,female,1987,48
9,male,1987,49
10,female,1987,38
10,male,1987,45
11,female,1987,40
11,male,1987,65
12,female,1987,45
12,male,1987,74
13,female,1987,55
13,male,1987,103
14,female,1987,68
14,male,1987,117
15,female,1987,72
15,male,1987,144
16,female,1987,88
16,male,1987,199
17,female,1987,111
17,male,1987,309
18,female,1987,134
18,male,1987,354
19,female,1987,120
19,male,1987,383
20,female,1987,128
20,male,1987,361
21,female,1987,118
21,male,1987,407
22,female,1987,116
22,male,1987,362
23,female,1987,134
23,male,1987,344
24,female,1987,143
24,male,1987,337
25,female,1987,142
25,male,1987,316
26,female,1987,138
26,male,1987,330
27,female,1987,136
27,male,1987,312
28,female,1987,141
28,male,1987,286
29,female,1987,160
29,male,1987,262
30,female,1987,159
30,male,1987,330
31,female,1987,183
31,male,1987,337
32,female,1987,197
32,male,1987,322
33,female,1987,223
33,male,1987,355
34,female,1987,229
34,male,1987,368
35,female,1987,240
35,male,1987,377
36,female,1987,270
36,male,1987,417
37,female,1987,312
37,male,1987,431
38,female,1987,301
