burial_id,feetotal,fee_l,fee_s,fee_d,fee_as_d
887,0.9.0,0,9,0,108
888,0.5.0,0,5,0,60
889,0.5.0,0,5,0,60
890,0.5.0,0,5,0,60
891,0.5.0,0,5,0,60
892,0.5.0,0,5,0,60
893,0.9.0,0,9,0,108
894,0.5.0,0,5,0,60
895,3.4.0,3,4,0,768
896,0.5.0,0,5,0,60
897,1.4.0,1,4,0,288
898,1.1.0,1,1,0,252
899,0.5.0,0,5,0,60
900,0.5.0,0,5,0,60
901,0.5.0,0,5,0,60
902,2.12.6,2,12,6,630
903,0.5.0,0,5,0,60
904,0.5.0,0,5,0,60
905,0.5.0,0,5,0,60
906,0.5.0,0,5,0,60
907,1.1.0,1,1,0,252
908,0.5.0,0,5,0,60
909,0.5.0,0,5,0,60
910,0.9.0,0,9,0,108
911,0.5.0,0,5,0,60
912,0.9.0,0,9,0,108
913,0.9.0,0,9,0,108
914,0.5.0,0,5,0,60
915,0.5.0,0,5,0,60
916,0.11.6,0,11,6,138
917,0.5.0,0,5,0,60
918,1.16.0,1,16,0,432
919,0.5.0,0,5,0,60
920,0.9.0,0,9,0,108
921,0.9.0,0,9,0,108
922,0.5.0,0,5,0,60
923,0.19.0,0,19,0,228
924,0.5.0,0,5,0,60
925,0.5.0,0,5,0,60
926,0.5.0,0,5,0,60
927,0.5.0,0,5,0,60
928,0.5.0,0,5,0,60
929,1.11.0,1,11,0,372
930,3.4.0,3,4,0,768
931,0.5.0,0,5,0,60
932,0.5.0,0,5,0,60
933,6.15.0,6,15,0,1620
934,2.3.0,2,3,0,516
935,0.5.0,0,5,0,60
936,0.9.0,0,9,0,108
937,0.5.0,0,5,0,60
938,0.5.0,0,5,0,60
939,0.5.0,0,5,0,60
940,0.5.0,0,5,0,60
941,0.5.0,0,5,0,60
942,0.5.0,0,5,0,60
943,0.5.0,0,5,0,60
944,0.5.0,0,5,0,60
945,0.9.0,0,9,0,108
946,0.5.0,0,5,0,60
947,0.5.0,0,5,0,60
948,0.12.0,0,12,0,144
949,1.6.3,1,6,3,315
950,1.6.3,1,6,3,315
951,1.16.0,1,16,0,432
952,0.5.0,0,5,0,60
953,0.5.0,0,5,0,60
954,0.5.0,0,5,0,60
955,0.5.0,0,5,0,60
956,0.5.0,0,5,0,60
957,0.5.0,0,5,0,60
958,1.11.0,1,11,0,372
959,0.5.0,0,5,0,60
960,0.5.0,0,5,0,60
961,0.5.0,0,5,0,60
962,0.9.0,0,9,0,108
963,0.5.0,0,5,0,60
964,0.5.0,0,5,0,60
965,0.5.0,0,5,0,60
966,0.5.0,0,5,0,60
967,0.5.0,0,5,0,60
969,1.16.0,1,16,0,432
970,0.5.0,0,5,0,60
971,1.16.0,1,16,0,432
972,1.1.0,1,1,0,252
973,0.9.0,0,9,0,108
974,0.5.0,0,5,0,60
975,0.5.0,0,5,0,60
976,1.1.0,1,1,0,252
977,0.5.0,0,5,0,60
978,0.5.0,0,5,0,60
979,1.11.0,1,11,0,372
980,0.5.0,0,5,0,60
981,0.5.0,0,5,0,60
982,0.5.0,0,5,0,60
983,0.5.0,0,5,0,60
984,0.5.0,0,5,0,60
985,2.0.0,2,0,0,480
986,0.9.0,0,9,0,108
987,0.5.0,0,5,0,60
988,0.9.0,0,9,0,108
989,0.5.0,0,5,0,60
990,0.5.0,0,5,0,60
991,0.5.0,0,5,0,60
992,3.4.0,3,4,0,768
993,1.12.0,1,12,0,384
994,0.5.0,0,5,0,60
995,0.5.0,0,5,0,60
996,0.5.0,0,5,0,60
997,0.5.0,0,5,0,60
998,0.5.0,0,5,0,60
999,0.9.0,0,9,0,108
1000,0.5.0,0,5,0,60
1001,0.5.0,0,5,0,60
1002,0.5.0,0,5,0,60
1003,2.3.0,2,3,0,516
1004,0.5.0,0,5,0,60
1005,1.0.0,1,0,0,240
1006,0.9.0,0,9,0,108
1007,0.5.0,0,5,0,60
1008,0.5.0,0,5,0,60
1009,0.5.0,0,5,0,60
1010,0.5.0,0,5,0,60
1011,1.11.0,1,11,0,372
1012,0.9.0,0,9,0,108
1013,0.5.0,0,5,0,60
1014,0.5.0,0,5,0,60
1015,0.5.0,0,5,0,60
1016,0.5.0,0,5,0,60
1017,0.5.0,0,5,0,60
1018,0.9.0,0,9,0,108
1019,0.5.0,0,5,0,60
1020,0.5.0,0,5,0,60
1021,1.0.0,1,0,0,240
1022,0.5.0,0,5,0,60
1023,0.5.0,0,5,0,60
1024,0.5.0,0,5,0,60
1025,0.5.0,0,5,0,60
1026,0.5.0,0,5,0,60
1027,2.12.6,2,12,6,630
1028,0.5.0,0,5,0,60
1029,0.5.0,0,5,0,60
1030,0.5.0,0,5,0,60
1031,1.4.0,1,4,0,288
1032,3.4.0,3,4,0,768
1033,0.5.0,0,5,0,60
1034,0.5.0,0,5,0,60
1035,0.9.0,0,9,0,108
1036,1.1.0,1,1,0,252
1037,3.4.0,3,4,0,768
1038,0.5.0,0,5,0,60
1039,0.5.0,0,5,0,60
1040,2.3.0,2,3,0,516
1041,0.5.0,0,5,0,60
1042,1.1.0,1,1,0,252
1043,1.1.0,1,1,0,252
1044,0.5.0,0,5,0,60
1045,0.5.0,0,5,0,60
1046,0.5.0,0,5,0,60
1047,0.5.0,0,5,0,60
1048,0.5.0,0,5,0,60
1050,2.2.0,2,2,0,504
1051,0.5.0,0,5,0,60
1052,0.5.0,0,5,0,60
1053,0.5.0,0,5,0,60
1054,0.9.0,0,9,0,108
1055,0.5.0,0,5,0,60
1056,0.5.0,0,5,0,60
1057,1.1.0,1,1,0,252
1058,0.9.0,0,9,0,108
1059,2.12.6,2,12,6,630
1060,0.19.0,0,19,0,228
1061,0.5.0,0,5,0,60
1062,0.5.0,0,5,0,60
1063,0.5.0,0,5,0,60
1064,0.5.0,0,5,0,60
1065,0.5.0,0,5,0,60
1066,0.5.0,0,5,0,60
1067,3.4.0,3,4,0,768
1068,0.19.0,0,19,0,228
1069,1.11.0,1,11,0,372
1070,0.9.0,0,9,0,108
1071,0.5.0,0,5,0,60
1072,0.5.0,0,5,0,60
1073,3.4.0,3,4,0,768
1074,0.5.0,0,5,0,60
1075,0.5.0,0,5,0,60
1076,0.5.0,0,5,0,60
1077,0.5.0,0,5,0,60
1078,0.12.15,0,12,15,159
1079,0.5.0,0,5,0,60
1080,0.5.0,0,5,0,60
1081,0.5.0,0,5,0,60
1082,1.1.0,1,1,0,252
1083,1.4.0,1,4,0,288
1084,0.5.0,0,5,0,60
1085,2.3.0,2,3,0,516
1086,0.5.0,0,5,0,60
1087,0.5.0,0,5,0,60
1088,3.4.0,3,4,0,768
1089,0.5.0,0,5,0,60
1090,0.9.0,0,9,0,108
1091,0.5.0,0,5,0,60
1092,0.9.0,0,9,0,108
1093,0.5.0,0,5,0,60
1094,0.5.0,0,5,0,60
1095,1.1.6,1,1,6,258
1096,0.5.0,0,5,0,60
1097,0.9.0,0,9,0,108
1098,1.16.0,1,16,0,432
1099,0.5.0,0,5,0,60
1100,0.5.0,0,5,0,60
1101,1.8.0,1,8,0,336
1102,3.4.0,3,4,0,768
1103,2.12.6,2,12,6,630
1104,2.12.6,2,12,6,630
1105,2.12.6,2,12,6,630
1106,0.5.0,0,5,0,60
1107,0.5.0,0,5,0,60
1108,0.5.0,0,5,0,60
1109,0.5.0,0,5,0,60
1110,0.5.0,0,5,0,60
1111,0.5.0,0,5,0,60
1112,0.5.0,0,5,0,60
1113,0.9.0,0,9,0,108
1114,0.5.0,0,5,0,60
1115,0.5.0,0,5,0,60
1116,3.4.0,3,4,0,768
1117,1.4.0,1,4,0,288
1118,0.5.0,0,5,0,60
1119,0.5.0,0,5,0,60
1120,0.12.0,0,12,0,144
1121,0.5.0,0,5,0,60
1122,2.3.0,2,3,0,516
1123,0.5.0,0,5,0,60
1124,0.5.0,0,5,0,60
1125,0.5.0,0,5,0,60
1126,0.15.0,0,15,0,180
1127,0.5.0,0,5,0,60
1128,3.4.0,3,4,0,768
1129,0.5.0,0,5,0,60
1130,2.3.0,2,3,0,516
1131,1.4.0,1,4,0,288
1132,0.5.0,0,5,0,60
1133,0.5.0,0,5,0,60
1134,2.3.0,2,3,0,516
1135,1.11.0,1,11,0,372
1136,0.5.0,0,5,0,60
1137,0.5.0,0,5,0,60
1138,2.3.0,2,3,0,516
1139,0.5.0,0,5,0,60
1140,0.5.0,0,5,0,60
1141,0.5.0,0,5,0,60
1142,3.4.0,3,4,0,768
1143,0.9.0,0,9,0,108
1144,0.9.0,0,9,0,108
1145,0.5.0,0,5,0,60
1146,2.12.6,2,12,6,630
1147,2.12.6,2,12,6,630
1148,0.5.0,0,5,0,60
1149,0.5.0,0,5,0,60
1150,0.5.0,0,5,0,60
1151,0.5.0,0,5,0,60
1152,0.5.0,0,5,0,60
1153,0.5.0,0,5,0,60
1154,0.5.0,0,5,0,60
1155,2.12.6,2,12,6,630
1156,0.5.0,0,5,0,60
1157,1.16.0,1,16,0,432
1158,0.9.0,0,9,0,108
1159,0.5.0,0,5,0,60
1160,0.5.0,0,5,0,60
1161,2.3.0,2,3,0,516
1162,0.5.0,0,5,0,60
1163,0.5.0,0,5,0,60
1164,0.5.0,0,5,0,60
1165,0.5.0,0,5,0,60
1166,0.5.0,0,5,0,60
1167,0.5.0,0,5,0,60
1168,0.9.0,0,9,0,108
1169,0.5.0,0,5,0,60
1170,0.5.0,0,5,0,60
1171,3.4.0,3,4,0,768
1172,1.16.0,1,16,0,432
1173,0.5.0,0,5,0,60
1174,0.5.0,0,5,0,60
1175,0.5.0,0,5,0,60
1176,1.11.0,1,11,0,372
1177,0.9.0,0,9,0,108
1178,0.9.0,0,9,0,108
1179,2.12.6,2,12,6,630
1180,2.12.6,2,12,6,630
1181,1.1.0,1,1,0,252
1182,0.5.0,0,5,0,60
1183,0.5.0,0,5,0,60
1184,0.5.0,0,5,0,60
1185,0.9.0,0,9,0,108
1186,1.1.0,1,1,0,252
1187,0.5.0,0,5,0,60
1188,0.5.0,0,5,0,60
1189,0.5.0,0,5,0,60
1190,0.5.0,0,5,0,60
1191,0.5.0,0,5,0,60
1192,2.3.0,2,3,0,516
1193,1.1.0,1,1,0,252
1194,0.9.0,0,9,0,108
1195,0.9.0,0,9,0,108
1196,0.5.0,0,5,0,60
1197,0.5.0,0,5,0,60
1198,0.5.0,0,5,0,60
1199,0.9.0,0,9,0,108
1200,0.5.0,0,5,0,60
1201,0.12.0,0,12,0,144
1202,5.12.6,5,12,6,1350
1203,3.4.0,3,4,0,768
1204,0.5.0,0,5,0,60
1205,0.5.0,0,5,0,60
1206,0.14.0,0,14,0,168
1207,0.19.0,0,19,0,228
1208,3.13.6,3,13,6,882
1209,0.5.0,0,5,0,60
1210,0.9.0,0,9,0,108
1211,0.5.0,0,5,0,60
1212,0.5.0,0,5,0,60
1213,6.0.0,6,0,0,1440
1214,2.3.0,2,3,0,516
1215,1.1.0,1,1,0,252
1216,1.1.0,1,1,0,252
1217,0.5.0,0,5,0,60
1218,0.5.0,0,5,0,60
1219,0.9.0,0,9,0,108
1220,0.5.0,0,5,0,60
1221,2.3.0,2,3,0,516
1222,0.5.0,0,5,0,60
1223,0.9.0,0,9,0,108
1224,3.4.0,3,4,0,768
1225,1.8.0,1,8,0,336
1226,0.5.0,0,5,0,60
1227,0.9.0,0,9,0,108
1228,0.5.0,0,5,0,60
1229,0.5.0,0,5,0,60
1230,0.5.0,0,5,0,60
1231,0.5.0,0,5,0,60
1232,0.5.0,0,5,0,60
1233,0.5.0,0,5,0,60
1234,0.5.0,0,5,0,60
1235,0.9.0,0,9,0,108
1236,0.5.0,0,5,0,60
1237,0.9.0,0,9,0,108
1238,3.4.0,3,4,0,768
1239,0.5.0,0,5,0,60
1240,0.5.0,0,5,0,60
1241,2.12.6,2,12,6,630
1242,0.9.0,0,9,0,108
1243,0.9.0,0,9,0,108
1244,0.9.0,0,9,0,108
1245,0.5.0,0,5,0,60
1246,0.5.0,0,5,0,60
1247,0.5.0,0,5,0,60
1248,0.5.0,0,5,0,60
1249,0.5.0,0,5,0,60
1250,2.12.6,2,12,6,630
1251,0.14.0,0,14,0,168
1252,0.5.0,0,5,0,60
1253,0.5.0,0,5,0,60
1254,0.19.0,0,19,0,228
1255,0.5.0,0,5,0,60
1256,0.5.0,0,5,0,60
1257,0.5.0,0,5,0,60
1258,0.5.0,0,5,0,60
1259,0.5.0,0,5,0,60
1260,0.5.0,0,5,0,60
1261,0.5.0,0,5,0,60
1262,0.5.0,0,5,0,60
1263,0.5.0,0,5,0,60
1264,0.5.0,0,5,0,60
1265,0.5.0,0,5,0,60
1266,0.5.0,0,5,0,60
1267,0.5.0,0,5,0,60
1268,0.5.0,0,5,0,60
1269,0.5.0,0,5,0,60
1270,0.5.0,0,5,0,60
1271,0.5.0,0,5,0,60
1272,0.5.0,0,5,0,60
1273,0.5.0,0,5,0,60
1274,0.5.0,0,5,0,60
1275,0.9.0,0,9,0,108
1276,0.5.0,0,5,0,60
1277,0.5.0,0,5,0,60
1278,0.5.0,0,5,0,60
1279,0.5.0,0,5,0,60
1280,0.5.0,0,5,0,60
1281,0.5.0,0,5,0,60
1282,0.19.0,0,19,0,228
1283,0.5.0,0,5,0,60
1284,1.4.0,1,4,0,288
1285,0.5.0,0,5,0,60
1286,0.5.0,0,5,0,60
1287,0.9.0,0,9,0,108
1288,0.5.0,0,5,0,60
1289,0.5.0,0,5,0,60
1290,0.5.0,0,5,0,60
1291,0.5.0,0,5,0,60
1292,0.5.0,0,5,0,60
1293,0.5.0,0,5,0,60
1294,4.5.0,4,5,0,1020
1295,0.5.0,0,5,0,60
1296,0.5.0,0,5,0,60
1297,0.5.0,0,5,0,60
1298,0.5.0,0,5,0,60
1299,0.5.0,0,5,0,60
1300,1.1.0,1,1,0,252
1301,0.5.0,0,5,0,60
1302,0.3.0,0,3,0,36
1303,3.4.0,3,4,0,768
1304,2.12.6,2,12,6,630
1305,0.5.0,0,5,0,60
1306,1.1.6,1,1,6,258
1307,0.5.0,0,5,0,60
1308,0.5.0,0,5,0,60
1309,0.1.6,0,1,6,18
1310,0.5.0,0,5,0,60
1311,1.8.0,1,8,0,336
1312,0.5.0,0,5,0,60
1313,0.5.0,0,5,0,60
1314,0.5.0,0,5,0,60
1315,0.5.0,0,5,0,60
1316,0.5.0,0,5,0,60
1317,1.1.0,1,1,0,252
1318,0.5.0,0,5,0,60
1319,2.3.0,2,3,0,516
1320,0.5.0,0,5,0,60
1321,0.12.0,0,12,0,144
1322,0.5.0,0,5,0,60
1323,0.9.0,0,9,0,108
1324,1.1.0,1,1,0,252
1325,0.5.0,0,5,0,60
1326,0.5.0,0,5,0,60
1327,2.3.0,2,3,0,516
1328,0.5.0,0,5,0,60
1329,0.5.0,0,5,0,60
1330,0.9.0,0,9,0,108
1331,0.5.0,0,5,0,60
1332,0.9.0,0,9,0,108
1333,0.5.0,0,5,0,60
1334,0.5.0,0,5,0,60
1335,0.9.0,0,9,0,108
1336,3.5.0,3,5,0,780
1337,0.5.0,0,5,0,60
1338,0.5.0,0,5,0,60
1339,0.5.0,0,5,0,60
1340,0.9.0,0,9,0,108
1341,2.12.6,2,12,6,630
1342,0.5.0,0,5,0,60
1343,0.5.0,0,5,0,60
1344,1.8.0,1,8,0,336
1345,1.8.0,1,8,0,336
1346,0.5.0,0,5,0,60
1347,0.5.0,0,5,0,60
1348,0.5.0,0,5,0,60
1349,1.16.0,1,16,0,432
1350,2.5.0,2,5,0,540
1351,2.5.0,2,5,0,540
1352,0.5.0,0,5,0,60
1353,0.5.0,0,5,0,60
1354,0.5.0,0,5,0,60
1355,0.5.0,0,5,0,60
1356,0.5.0,0,5,0,60
1357,0.5.0,0,5,0,60
1358,0.5.0,0,5,0,60
1359,0.5.0,0,5,0,60
1360,1.8.0,1,8,0,336
1361,0.5.0,0,5,0,60
1362,0.5.0,0,5,0,60
1363,0.5.0,0,5,0,60
1364,0.5.0,0,5,0,60
1365,1.11.0,1,11,0,372
1366,0.5.0,0,5,0,60
1367,0.5.0,0,5,0,60
1368,0.5.0,0,5,0,60
1369,0.5.0,0,5,0,60
1370,0.5.0,0,5,0,60
1371,1.4.0,1,4,0,288
1372,3.4.0,3,4,0,768
1373,0.5.0,0,5,0,60
1374,0.5.0,0,5,0,60
1375,0.5.0,0,5,0,60
1376,0.5.0,0,5,0,60
1377,0.5.0,0,5,0,60
1378,2.12.6,2,12,6,630
1379,0.5.0,0,5,0,60
1380,0.9.0,0,9,0,108
1381,0.5.0,0,5,0,60
1382,0.5.0,0,5,0,60
1383,0.9.0,0,9,0,108
1384,0.5.0,0,5,0,60
1385,0.5.0,0,5,0,60
1386,2.3.0,2,3,0,516
1387,2.12.6,2,12,6,630
1388,0.9.0,0,9,0,108
1389,0.5.0,0,5,0,60
1390,0.19.0,0,19,0,228
1391,2.0.0,2,0,0,480
1392,5.4.0,5,4,0,1248
1393,0.12.0,0,12,0,144
1394,0.5.0,0,5,0,60
1395,0.5.0,0,5,0,60
1396,0.12.0,0,12,0,144
1397,0.5.0,0,5,0,60
1398,0.2.3,0,2,3,27
1399,1.1.0,1,1,0,252
1400,0.5.0,0,5,0,60
1401,0.5.0,0,5,0,60
1402,0.5.0,0,5,0,60
1403,0.5.0,0,5,0,60
1404,0.5.0,0,5,0,60
1405,0.5.0,0,5,0,60
1406,0.5.0,0,5,0,60
1407,0.9.0,0,9,0,108
1408,0.9.0,0,9,0,108
1409,0.5.0,0,5,0,60
1410,0.5.0,0,5,0,60
1411,0.5.0,0,5,0,60
1412,0.5.0,0,5,0,60
1413,0.5.0,0,5,0,60
1414,0.5.0,0,5,0,60
1415,0.5.0,0,5,0,60
1416,0.5.0,0,5,0,60
1417,0.9.0,0,9,0,108
1418,0.9.0,0,9,0,108
1419,0.9.0,0,9,0,108
1420,0.5.0,0,5,0,60
1421,0.5.0,0,5,0,60
1422,0.5.0,0,5,0,60
1423,0.5.0,0,5,0,60
1424,0.5.0,0,5,0,60
1425,0.5.0,0,5,0,60
1426,0.5.0,0,5,0,60
1427,0.9.0,0,9,0,108
1428,0.5.0,0,5,0,60
1429,0.5.0,0,5,0,60
1430,0.5.0,0,5,0,60
1431,0.5.0,0,5,0,60
1432,2.12.6,2,12,6,630
1433,3.4.0,3,4,0,768
1434,1.8.0,1,8,0,336
1435,0.5.0,0,5,0,60
1436,0.5.0,0,5,0,60
1437,0.5.0,0,5,0,60
1438,0.5.0,0,5,0,60
1439,0.5.0,0,5,0,60
1440,1.1.0,1,1,0,252
1441,0.5.0,0,5,0,60
1442,0.5.0,0,5,0,60
1443,0.5.0,0,5,0,60
1444,0.5.0,0,5,0,60
1445,0.5.0,0,5,0,60
1446,0.9.0,0,9,0,108
1447,0.5.0,0,5,0,60
1448,0.5.0,0,5,0,60
1449,0.5.0,0,5,0,60
1450,0.5.0,0,5,0,60
1451,0.9.0,0,9,0,108
1452,0.9.0,0,9,0,108
1453,0.5.0,0,5,0,60
1454,2.12.6,2,12,6,630
1455,0.5.0,0,5,0,60
1456,0.5.0,0,5,0,60
1457,3.4.0,3,4,0,768
1458,0.5.0,0,5,0,60
1459,2.3.0,2,3,0,516
1460,0.5.0,0,5,0,60
1461,0.5.0,0,5,0,60
1462,0.9.0,0,9,0,108
1463,0.9.0,0,9,0,108
1464,0.5.0,0,5,0,60
1465,0.5.0,0,5,0,60
1466,0.5.0,0,5,0,60
1467,0.5.0,0,5,0,60
1468,0.5.0,0,5,0,60
1469,0.9.0,0,9,0,108
1470,0.9.0,0,9,0,108
1471,0.5.0,0,5,0,60
1472,0.5.0,0,5,0,60
1473,0.5.0,0,5,0,60
1474,0.5.0,0,5,0,60
1475,0.9.0,0,9,0,108
1476,0.5.0,0,5,0,60
1477,0.5.0,0,5,0,60
1478,0.5.0,0,5,0,60
1479,1.1.0,1,1,0,252
1480,0.5.0,0,5,0,60
1481,0.5.0,0,5,0,60
1482,0.5.0,0,5,0,60
1483,0.5.0,0,5,0,60
1484,0.12.0,0,12,0,144
1485,0.5.0,0,5,0,60
1486,0.5.0,0,5,0,60
1487,0.5.0,0,5,0,60
1488,0.5.0,0,5,0,60
1489,0.5.0,0,5,0,60
1490,1.11.0,1,11,0,372
1491,0.5.0,0,5,0,60
1492,0.9.0,0,9,0,108
1493,1.1.0,1,1,0,252
1494,0.5.0,0,5,0,60
1495,0.5.0,0,5,0,60
1496,0.5.0,0,5,0,60
1497,0.9.0,0,9,0,108
1498,0.5.0,0,5,0,60
1499,0.5.0,0,5,0,60
1500,0.9.0,0,9,0,108
1501,1.4.0,1,4,0,288
1502,1.1.0,1,1,0,252
1503,0.5.0,0,5,0,60
1504,0.5.0,0,5,0,60
1505,0.5.0,0,5,0,60
1506,0.9.0,0,9,0,108
1507,0.5.0,0,5,0,60
1508,0.5.0,0,5,0,60
1509,0.9.0,0,9,0,108
1510,0.5.0,0,5,0,60
1511,0.9.0,0,9,0,108
1512,0.5.0,0,5,0,60
1513,1.6.0,1,6,0,312
1514,0.5.0,0,5,0,60
1515,0.5.0,0,5,0,60
1516,0.5.0,0,5,0,60
1517,2.3.0,2,3,0,516
1518,2.12.6,2,12,6,630
1519,1.0.0,1,0,0,240
1520,0.9.0,0,9,0,108
1521,0.5.0,0,5,0,60
1522,0.5.0,0,5,0,60
1523,0.5.0,0,5,0,60
1524,0.5.0,0,5,0,60
1525,3.4.0,3,4,0,768
1526,0.5.0,0,5,0,60
1527,0.9.0,0,9,0,108
1528,0.5.0,0,5,0,60
1529,0.5.0,0,5,0,60
1530,0.5.0,0,5,0,60
1531,0.9.0,0,9,0,108
1532,1.11.0,1,11,0,372
1533,0.5.0,0,5,0,60
1534,0.5.0,0,5,0,60
1535,1.1.0,1,1,0,252
1536,0.9.0,0,9,0,108
1537,0.9.0,0,9,0,108
1538,0.5.0,0,5,0,60
1539,0.5.0,0,5,0,60
1540,3.4.0,3,4,0,768
1541,0.5.0,0,5,0,60
1542,0.9.0,0,9,0,108
1543,0.5.0,0,5,0,60
1544,0.5.0,0,5,0,60
1545,2.12.0,2,12,0,624
1546,0.5.0,0,5,0,60
1547,0.5.0,0,5,0,60
1548,0.19.0,0,19,0,228
1549,0.5.0,0,5,0,60
1550,0.9.0,0,9,0,108
1551,0.5.0,0,5,0,60
1552,0.12.0,0,12,0,144
1553,0.5.0,0,5,0,60
1554,0.9.0,0,9,0,108
1555,1.7.0,1,7,0,324
1556,1.11.0,1,11,0,372
1557,0.5.0,0,5,0,60
1558,0.5.0,0,5,0,60
1559,0.5.0,0,5,0,60
1560,0.9.0,0,9,0,108
1561,0.9.0,0,9,0,108
1562,0.5.0,0,5,0,60
1563,0.5.0,0,5,0,60
1564,0.5.0,0,5,0,60
1565,1.1.0,1,1,0,252
1566,0.5.0,0,5,0,60
1567,0.5.0,0,5,0,60
1568,2.12.6,2,12,6,630
1569,0.5.0,0,5,0,60
1570,0.5.0,0,5,0,60
1571,0.5.0,0,5,0,60
1572,0.5.0,0,5,0,60
1573,3.4.0,3,4,0,768
1574,0.5.0,0,5,0,60
1575,0.5.0,0,5,0,60
1576,0.9.0,0,9,0,108
1577,2.3.0,2,3,0,516
1578,0.5.0,0,5,0,60
1579,0.5.0,0,5,0,60
1580,0.5.0,0,5,0,60
1581,1.16.0,1,16,0,432
1582,0.5.0,0,5,0,60
1583,1.16.0,1,16,0,432
1584,0.5.0,0,5,0,60
1585,2.0.0,2,0,0,480
1586,0.5.0,0,5,0,60
1587,0.5.0,0,5,0,60
1588,0.9.0,0,9,0,108
1589,0.5.0,0,5,0,60
1590,0.5.0,0,5,0,60
1591,0.5.0,0,5,0,60
1592,0.9.0,0,9,0,108
1593,0.5.0,0,5,0,60
1594,0.5.0,0,5,0,60
1595,0.5.0,0,5,0,60
1596,0.5.0,0,5,0,60
1597,0.5.0,0,5,0,60
1598,0.5.0,0,5,0,60
1599,0.5.0,0,5,0,60
1600,0.5.0,0,5,0,60
1601,1.16.0,1,16,0,432
1602,0.5.0,0,5,0,60
1603,1.1.0,1,1,0,252
1604,0.5.0,0,5,0,60
1605,3.4.0,3,4,0,768
1606,0.5.0,0,5,0,60
1607,3.4.0,3,4,0,768
1608,0.5.0,0,5,0,60
1609,0.5.0,0,5,0,60
1610,1.1.0,1,1,0,252
1611,1.4.0,1,4,0,288
1612,0.5.0,0,5,0,60
1613,0.5.0,0,5,0,60
1614,0.5.0,0,5,0,60
1615,0.5.0,0,5,0,60
1616,0.5.0,0,5,0,60
1618,0.5.0,0,5,0,60
1619,0.5.0,0,5,0,60
1620,0.9.0,0,9,0,108
1621,0.9.0,0,9,0,108
1622,0.5.0,0,5,0,60
1623,0.15.0,0,15,0,180
1624,0.5.0,0,5,0,60
1625,0.5.0,0,5,0,60
1626,0.5.0,0,5,0,60
1627,0.5.0,0,5,0,60
1628,1.11.0,1,11,0,372
1629,0.5.0,0,5,0,60
1630,0.5.0,0,5,0,60
1631,2.3.0,2,3,0,516
1632,0.5.0,0,5,0,60
1633,0.5.0,0,5,0,60
1634,0.5.0,0,5,0,60
1635,0.5.0,0,5,0,60
1636,0.5.0,0,5,0,60
1637,0.5.0,0,5,0,60
1638,0.5.0,0,5,0,60
1639,0.5.0,0,5,0,60
1640,0.5.0,0,5,0,60
1641,0.5.0,0,5,0,60
1642,0.5.0,0,5,0,60
1643,0.5.0,0,5,0,60
1644,0.5.0,0,5,0,60
1645,0.5.0,0,5,0,60
1646,0.5.0,0,5,0,60
1647,0.5.0,0,5,0,60
1648,0.5.0,0,5,0,60
1649,0.5.0,0,5,0,60
1650,0.5.0,0,5,0,60
1651,0.5.0,0,5,0,60
1652,0.5.0,0,5,0,60
1653,0.5.0,0,5,0,60
1654,0.5.0,0,5,0,60
1655,0.5.0,0,5,0,60
1656,0.5.0,0,5,0,60
1657,0.5.0,0,5,0,60
1658,1.11.0,1,11,0,372
1659,0.5.0,0,5,0,60
1660,1.16.0,1,16,0,432
1661,3.4.0,3,4,0,768
1662,0.5.0,0,5,0,60
1663,0.5.0,0,5,0,60
1664,0.9.0,0,9,0,108
1665,0.5.0,0,5,0,60
1666,0.5.0,0,5,0,60
1667,0.5.0,0,5,0,60
1668,0.5.0,0,5,0,60
1669,0.5.0,0,5,0,60
1670,0.5.0,0,5,0,60
1671,1.0.0,1,0,0,240
1672,0.5.0,0,5,0,60
1673,0.5.0,0,5,0,60
1674,0.9.0,0,9,0,108
1675,0.5.0,0,5,0,60
1676,0.5.0,0,5,0,60
1677,0.5.0,0,5,0,60
1678,0.5.0,0,5,0,60
1679,0.5.0,0,5,0,60
1680,0.5.0,0,5,0,60
1681,0.5.0,0,5,0,60
1682,0.5.0,0,5,0,60
1683,0.5.0,0,5,0,60
1684,0.5.0,0,5,0,60
1685,0.5.0,0,5,0,60
1686,0.5.0,0,5,0,60
1687,0.5.0,0,5,0,60
1688,0.5.0,0,5,0,60
1689,0.5.0,0,5,0,60
1690,0.5.0,0,5,0,60
1691,0.9.0,0,9,0,108
1692,0.9.0,0,9,0,108
1693,0.5.0,0,5,0,60
1694,0.5.0,0,5,0,60
1695,0.5.0,0,5,0,60
1696,0.5.0,0,5,0,60
1697,0.5.0,0,5,0,60
1698,0.5.0,0,5,0,60
1699,0.5.0,0,5,0,60
1700,0.5.0,0,5,0,60
1701,0.19.0,0,19,0,228
1702,0.5.0,0,5,0,60
1703,2.12.6,2,12,6,630
1704,0.5.0,0,5,0,60
1705,0.12.0,0,12,0,144
1706,0.5.0,0,5,0,60
1707,1.16.0,1,16,0,432
1708,0.9.0,0,9,0,108
1709,0.5.0,0,5,0,60
1710,0.5.0,0,5,0,60
1711,0.5.0,0,5,0,60
1712,1.16.0,1,16,0,432
1713,0.5.0,0,5,0,60
1714,0.5.0,0,5,0,60
1715,0.5.0,0,5,0,60
1716,0.9.0,0,9,0,108
